3
60 40
-1.33333 -1 0.820088 0.0929337 1
-1.28814 -1 0.81803 0.0904873 1
-1.24294 -1 0.815947 0.0880814 1
-1.19774 -1 0.81384 0.0857192 1
-1.15254 -1 0.81171 0.0834041 1
-1.10734 -1 0.809555 0.0811393 1
-1.06215 -1 0.807378 0.0789282 1
-1.01695 -1 0.805178 0.076774 1
-0.971751 -1 0.802955 0.0746802 1
-0.926554 -1 0.800711 0.0726502 1
-0.881356 -1 0.798446 0.0706873 1
-0.836158 -1 0.796161 0.0687948 1
-0.79096 -1 0.793855 0.066976 1
-0.745763 -1 0.791531 0.0652342 1
-0.700565 -1 0.789188 0.0635725 1
-0.655367 -1 0.786828 0.0619941 1
-0.610169 -1 0.784452 0.0605018 1
-0.564972 -1 0.782059 0.0590987 1
-0.519774 -1 0.779652 0.0577875 1
-0.474576 -1 0.777231 0.0565707 1
-0.429379 -1 0.774797 0.055451 1
-0.384181 -1 0.772352 0.0544305 1
-0.338983 -1 0.769896 0.0535115 1
-0.293785 -1 0.76743 0.0526959 1
-0.248588 -1 0.764956 0.0519854 1
-0.20339 -1 0.762474 0.0513815 1
-0.158192 -1 0.759987 0.0508856 1
-0.112994 -1 0.757494 0.0504988 1
-0.0677966 -1 0.754998 0.0502219 1
-0.0225989 -1 0.7525 0.0500555 1
0.0225989 -1 0.75 0.05 1
0.0677966 -1 0.7475 0.0500555 1
0.112994 -1 0.745002 0.0502219 1
0.158192 -1 0.742506 0.0504988 1
0.20339 -1 0.740013 0.0508856 1
0.248588 -1 0.737526 0.0513815 1
0.293785 -1 0.735044 0.0519854 1
0.338983 -1 0.73257 0.0526959 1
0.384181 -1 0.730104 0.0535115 1
0.429379 -1 0.727648 0.0544305 1
0.474576 -1 0.725203 0.055451 1
0.519774 -1 0.722769 0.0565707 1
0.564972 -1 0.720348 0.0577875 1
0.610169 -1 0.717941 0.0590987 1
0.655367 -1 0.715548 0.0605018 1
0.700565 -1 0.713172 0.0619941 1
0.745763 -1 0.710812 0.0635725 1
0.79096 -1 0.708469 0.0652342 1
0.836158 -1 0.706145 0.066976 1
0.881356 -1 0.703839 0.0687948 1
0.926554 -1 0.701554 0.0706873 1
0.971751 -1 0.699289 0.0726502 1
1.01695 -1 0.697045 0.0746802 1
1.06215 -1 0.694822 0.076774 1
1.10734 -1 0.692622 0.0789282 1
1.15254 -1 0.690445 0.0811393 1
1.19774 -1 0.68829 0.0834041 1
1.24294 -1 0.68616 0.0857192 1
1.28814 -1 0.684053 0.0880814 1
1.33333 -1 0.68197 0.0904873 1
-1.33333 -0.948718 0.820088 0.113287 1
-1.28814 -0.948718 0.81803 0.110963 1
-1.24294 -0.948718 0.815947 0.108677 1
-1.19774 -0.948718 0.81384 0.106433 1
-1.15254 -0.948718 0.81171 0.104234 1
