1
61 41
-1.33333 -1 0.375 0.375 1
-1.28889 -1 0.379167 0.375 1
-1.24444 -1 0.383333 0.375 1
-1.2 -1 0.3875 0.375 1
-1.15556 -1 0.391667 0.375 1
-1.11111 -1 0.395833 0.375 1
-1.06667 -1 0.4 0.375 1
-1.02222 -1 0.404167 0.375 1
-0.977778 -1 0.408333 0.375 1
-0.933333 -1 0.4125 0.375 1
-0.888889 -1 0.416667 0.375 1
-0.844444 -1 0.420833 0.375 1
-0.8 -1 0.425 0.375 1
-0.755556 -1 0.429167 0.375 1
-0.711111 -1 0.433333 0.375 1
-0.666667 -1 0.4375 0.375 1
-0.622222 -1 0.441667 0.375 1
-0.577778 -1 0.445833 0.375 1
-0.533333 -1 0.45 0.375 1
-0.488889 -1 0.454167 0.375 1
-0.444444 -1 0.458333 0.375 1
-0.4 -1 0.4625 0.375 1
-0.355556 -1 0.466667 0.375 1
-0.311111 -1 0.470833 0.375 1
-0.266667 -1 0.475 0.375 1
-0.222222 -1 0.479167 0.375 1
-0.177778 -1 0.483333 0.375 1
-0.133333 -1 0.4875 0.375 1
-0.0888889 -1 0.491667 0.375 1
-0.0444444 -1 0.495833 0.375 1
0 -1 0.5 0.375 1
0.0444444 -1 0.504167 0.375 1
0.0888889 -1 0.508333 0.375 1
0.133333 -1 0.5125 0.375 1
0.177778 -1 0.516667 0.375 1
0.222222 -1 0.520833 0.375 1
0.266667 -1 0.525 0.375 1
0.311111 -1 0.529167 0.375 1
0.355556 -1 0.533333 0.375 1
0.4 -1 0.5375 0.375 1
0.444444 -1 0.541667 0.375 1
0.488889 -1 0.545833 0.375 1
0.533333 -1 0.55 0.375 1
0.577778 -1 0.554167 0.375 1
0.622222 -1 0.558333 0.375 1
0.666667 -1 0.5625 0.375 1
0.711111 -1 0.566667 0.375 1
0.755556 -1 0.570833 0.375 1
0.8 -1 0.575 0.375 1
0.844444 -1 0.579167 0.375 1
0.888889 -1 0.583333 0.375 1
0.933333 -1 0.5875 0.375 1
0.977778 -1 0.591667 0.375 1
1.02222 -1 0.595833 0.375 1
1.06667 -1 0.6 0.375 1
1.11111 -1 0.604167 0.375 1
1.15556 -1 0.608333 0.375 1
1.2 -1 0.6125 0.375 1
1.24444 -1 0.616667 0.375 1
1.28889 -1 0.620833 0.375 1
1.33333 -1 0.625 0.375 1
-1.33333 -0.95 0.375 0.38125 1
-1.28889 -0.95 0.379167 0.38125 1
-1.24444 -0.95 0.383333 0.38125 1
-1.2 -0.95 0.3875 0.38125 1
-1.15556 -0.95 0.391667 0.38125 1
-1.11111 -0.95 0.395833 0.38125 1
-1.06667 -0.95 0.4 0.38125 1
-1.02222 -0.95 0.404167 0.38125 1
-0.977778 -0.95 0.408333 0.38125 1
-0.933333 -0.95 0.4125 0.38125 1
-0.888889 -0.95 0.416667 0.38125 1
-0.844444 -0.95 0.420833 0.38125 1
-0.8 -0.95 0.425 0.38125 1
-0.755556 -0.95 0.429167 0.38125 1
-0.711111 -0.95 0.433333 0.38125 1
-0.666667 -0.95 0.4375 0.38125 1
-0.622222 -0.95 0.441667 0.38125 1
-0.577778 -0.95 0.445833 0.38125 1
-0.533333 -0.95 0.45 0.38125 1
-0.488889 -0.95 0.454167 0.38125 1
-0.444444 -0.95 0.458333 0.38125 1
-0.4 -0.95 0.4625 0.38125 1
-0.355556 -0.95 0.466667 0.38125 1
-0.311111 -0.95 0.470833 0.38125 1
-0.266667 -0.95 0.475 0.38125 1
-0.222222 -0.95 0.479167 0.38125 1
-0.177778 -0.95 0.483333 0.38125 1
-0.133333 -0.95 0.4875 0.38125 1
-0.0888889 -0.95 0.491667 0.38125 1
-0.0444444 -0.95 0.495833 0.38125 1
0 -0.95 0.5 0.38125 1
0.0444444 -0.95 0.504167 0.38125 1
0.0888889 -0.95 0.508333 0.38125 1
0.133333 -0.95 0.5125 0.38125 1
0.177778 -0.95 0.516667 0.38125 1
0.222222 -0.95 0.520833 0.38125 1
0.266667 -0.95 0.525 0.38125 1
0.311111 -0.95 0.529167 0.38125 1
0.355556 -0.95 0.533333 0.38125 1
0.4 -0.95 0.5375 0.38125 1
0.444444 -0.95 0.541667 0.38125 1
0.488889 -0.95 0.545833 0.38125 1
0.533333 -0.95 0.55 0.38125 1
0.577778 -0.95 0.554167 0.38125 1
0.622222 -0.95 0.558333 0.38125 1
0.666667 -0.95 0.5625 0.38125 1
0.711111 -0.95 0.566667 0.38125 1
0.755556 -0.95 0.570833 0.38125 1
0.8 -0.95 0.575 0.38125 1
0.844444 -0.95 0.579167 0.38125 1
0.888889 -0.95 0.583333 0.38125 1
0.933333 -0.95 0.5875 0.38125 1
0.977778 -0.95 0.591667 0.38125 1
1.02222 -0.95 0.595833 0.38125 1
1.06667 -0.95 0.6 0.38125 1
1.11111 -0.95 0.604167 0.38125 1
1.15556 -0.95 0.608333 0.38125 1
1.2 -0.95 0.6125 0.38125 1
1.24444 -0.95 0.616667 0.38125 1
1.28889 -0.95 0.620833 0.38125 1
1.33333 -0.95 0.625 0.38125 1
-1.33333 -0.9 0.375 0.3875 1
-1.28889 -0.9 0.379167 0.3875 1
-1.24444 -0.9 0.383333 0.3875 1
-1.2 -0.9 0.3875 0.3875 1
-1.15556 -0.9 0.391667 0.3875 1
-1.11111 -0.9 0.395833 0.3875 1
-1.06667 -0.9 0.4 0.3875 1
-1.02222 -0.9 0.404167 0.3875 1
-0.977778 -0.9 0.408333 0.3875 1
-0.933333 -0.9 0.4125 0.3875 1
-0.888889 -0.9 0.416667 0.3875 1
-0.844444 -0.9 0.420833 0.3875 1
-0.8 -0.9 0.425 0.3875 1
-0.755556 -0.9 0.429167 0.3875 1
-0.711111 -0.9 0.433333 0.3875 1
-0.666667 -0.9 0.4375 0.3875 1
-0.622222 -0.9 0.441667 0.3875 1
-0.577778 -0.9 0.445833 0.3875 1
-0.533333 -0.9 0.45 0.3875 1
-0.488889 -0.9 0.454167 0.3875 1
-0.444444 -0.9 0.458333 0.3875 1
-0.4 -0.9 0.4625 0.3875 1
-0.355556 -0.9 0.466667 0.3875 1
-0.311111 -0.9 0.470833 0.3875 1
-0.266667 -0.9 0.475 0.3875 1
-0.222222 -0.9 0.479167 0.3875 1
-0.177778 -0.9 0.483333 0.3875 1
-0.133333 -0.9 0.4875 0.3875 1
-0.0888889 -0.9 0.491667 0.3875 1
-0.0444444 -0.9 0.495833 0.3875 1
0 -0.9 0.5 0.3875 1
0.0444444 -0.9 0.504167 0.3875 1
0.0888889 -0.9 0.508333 0.3875 1
0.133333 -0.9 0.5125 0.3875 1
0.177778 -0.9 0.516667 0.3875 1
0.222222 -0.9 0.520833 0.3875 1
0.266667 -0.9 0.525 0.3875 1
0.311111 -0.9 0.529167 0.3875 1
0.355556 -0.9 0.533333 0.3875 1
0.4 -0.9 0.5375 0.3875 1
0.444444 -0.9 0.541667 0.3875 1
0.488889 -0.9 0.545833 0.3875 1
0.533333 -0.9 0.55 0.3875 1
0.577778 -0.9 0.554167 0.3875 1
0.622222 -0.9 0.558333 0.3875 1
0.666667 -0.9 0.5625 0.3875 1
0.711111 -0.9 0.566667 0.3875 1
0.755556 -0.9 0.570833 0.3875 1
0.8 -0.9 0.575 0.3875 1
0.844444 -0.9 0.579167 0.3875 1
0.888889 -0.9 0.583333 0.3875 1
0.933333 -0.9 0.5875 0.3875 1
0.977778 -0.9 0.591667 0.3875 1
1.02222 -0.9 0.595833 0.3875 1
1.06667 -0.9 0.6 0.3875 1
1.11111 -0.9 0.604167 0.3875 1
1.15556 -0.9 0.608333 0.3875 1
1.2 -0.9 0.6125 0.3875 1
1.24444 -0.9 0.616667 0.3875 1
1.28889 -0.9 0.620833 0.3875 1
1.33333 -0.9 0.625 0.3875 1
-1.33333 -0.85 0.375 0.39375 1
-1.28889 -0.85 0.379167 0.39375 1
-1.24444 -0.85 0.383333 0.39375 1
-1.2 -0.85 0.3875 0.39375 1
-1.15556 -0.85 0.391667 0.39375 1
-1.11111 -0.85 0.395833 0.39375 1
-1.06667 -0.85 0.4 0.39375 1
-1.02222 -0.85 0.404167 0.39375 1
-0.977778 -0.85 0.408333 0.39375 1
-0.933333 -0.85 0.4125 0.39375 1
-0.888889 -0.85 0.416667 0.39375 1
-0.844444 -0.85 0.420833 0.39375 1
-0.8 -0.85 0.425 0.39375 1
-0.755556 -0.85 0.429167 0.39375 1
-0.711111 -0.85 0.433333 0.39375 1
-0.666667 -0.85 0.4375 0.39375 1
-0.622222 -0.85 0.441667 0.39375 1
-0.577778 -0.85 0.445833 0.39375 1
-0.533333 -0.85 0.45 0.39375 1
-0.488889 -0.85 0.454167 0.39375 1
-0.444444 -0.85 0.458333 0.39375 1
-0.4 -0.85 0.4625 0.39375 1
-0.355556 -0.85 0.466667 0.39375 1
-0.311111 -0.85 0.470833 0.39375 1
-0.266667 -0.85 0.475 0.39375 1
-0.222222 -0.85 0.479167 0.39375 1
-0.177778 -0.85 0.483333 0.39375 1
-0.133333 -0.85 0.4875 0.39375 1
-0.0888889 -0.85 0.491667 0.39375 1
-0.0444444 -0.85 0.495833 0.39375 1
0 -0.85 0.5 0.39375 1
0.0444444 -0.85 0.504167 0.39375 1
0.0888889 -0.85 0.508333 0.39375 1
0.133333 -0.85 0.5125 0.39375 1
0.177778 -0.85 0.516667 0.39375 1
0.222222 -0.85 0.520833 0.39375 1
0.266667 -0.85 0.525 0.39375 1
0.311111 -0.85 0.529167 0.39375 1
0.355556 -0.85 0.533333 0.39375 1
0.4 -0.85 0.5375 0.39375 1
0.444444 -0.85 0.541667 0.39375 1
0.488889 -0.85 0.545833 0.39375 1
0.533333 -0.85 0.55 0.39375 1
0.577778 -0.85 0.554167 0.39375 1
0.622222 -0.85 0.558333 0.39375 1
0.666667 -0.85 0.5625 0.39375 1
0.711111 -0.85 0.566667 0.39375 1
0.755556 -0.85 0.570833 0.39375 1
0.8 -0.85 0.575 0.39375 1
0.844444 -0.85 0.579167 0.39375 1
0.888889 -0.85 0.583333 0.39375 1
0.933333 -0.85 0.5875 0.39375 1
0.977778 -0.85 0.591667 0.39375 1
1.02222 -0.85 0.595833 0.39375 1
1.06667 -0.85 0.6 0.39375 1
1.11111 -0.85 0.604167 0.39375 1
1.15556 -0.85 0.608333 0.39375 1
1.2 -0.85 0.6125 0.39375 1
1.24444 -0.85 0.616667 0.39375 1
1.28889 -0.85 0.620833 0.39375 1
1.33333 -0.85 0.625 0.39375 1
-1.33333 -0.8 0.375 0.4 1
-1.28889 -0.8 0.379167 0.4 1
-1.24444 -0.8 0.383333 0.4 1
-1.2 -0.8 0.3875 0.4 1
-1.15556 -0.8 0.391667 0.4 1
-1.11111 -0.8 0.395833 0.4 1
-1.06667 -0.8 0.4 0.4 1
-1.02222 -0.8 0.404167 0.4 1
-0.977778 -0.8 0.408333 0.4 1
-0.933333 -0.8 0.4125 0.4 1
-0.888889 -0.8 0.416667 0.4 1
-0.844444 -0.8 0.420833 0.4 1
-0.8 -0.8 0.425 0.4 1
-0.755556 -0.8 0.429167 0.4 1
-0.711111 -0.8 0.433333 0.4 1
-0.666667 -0.8 0.4375 0.4 1
-0.622222 -0.8 0.441667 0.4 1
-0.577778 -0.8 0.445833 0.4 1
-0.533333 -0.8 0.45 0.4 1
-0.488889 -0.8 0.454167 0.4 1
-0.444444 -0.8 0.458333 0.4 1
-0.4 -0.8 0.4625 0.4 1
-0.355556 -0.8 0.466667 0.4 1
-0.311111 -0.8 0.470833 0.4 1
-0.266667 -0.8 0.475 0.4 1
-0.222222 -0.8 0.479167 0.4 1
-0.177778 -0.8 0.483333 0.4 1
-0.133333 -0.8 0.4875 0.4 1
-0.0888889 -0.8 0.491667 0.4 1
-0.0444444 -0.8 0.495833 0.4 1
0 -0.8 0.5 0.4 1
0.0444444 -0.8 0.504167 0.4 1
0.0888889 -0.8 0.508333 0.4 1
0.133333 -0.8 0.5125 0.4 1
0.177778 -0.8 0.516667 0.4 1
0.222222 -0.8 0.520833 0.4 1
0.266667 -0.8 0.525 0.4 1
0.311111 -0.8 0.529167 0.4 1
0.355556 -0.8 0.533333 0.4 1
0.4 -0.8 0.5375 0.4 1
0.444444 -0.8 0.541667 0.4 1
0.488889 -0.8 0.545833 0.4 1
0.533333 -0.8 0.55 0.4 1
0.577778 -0.8 0.554167 0.4 1
0.622222 -0.8 0.558333 0.4 1
0.666667 -0.8 0.5625 0.4 1
0.711111 -0.8 0.566667 0.4 1
0.755556 -0.8 0.570833 0.4 1
0.8 -0.8 0.575 0.4 1
0.844444 -0.8 0.579167 0.4 1
0.888889 -0.8 0.583333 0.4 1
0.933333 -0.8 0.5875 0.4 1
0.977778 -0.8 0.591667 0.4 1
1.02222 -0.8 0.595833 0.4 1
1.06667 -0.8 0.6 0.4 1
1.11111 -0.8 0.604167 0.4 1
1.15556 -0.8 0.608333 0.4 1
1.2 -0.8 0.6125 0.4 1
1.24444 -0.8 0.616667 0.4 1
1.28889 -0.8 0.620833 0.4 1
1.33333 -0.8 0.625 0.4 1
-1.33333 -0.75 0.375 0.40625 1
-1.28889 -0.75 0.379167 0.40625 1
-1.24444 -0.75 0.383333 0.40625 1
-1.2 -0.75 0.3875 0.40625 1
-1.15556 -0.75 0.391667 0.40625 1
-1.11111 -0.75 0.395833 0.40625 1
-1.06667 -0.75 0.4 0.40625 1
-1.02222 -0.75 0.404167 0.40625 1
-0.977778 -0.75 0.408333 0.40625 1
-0.933333 -0.75 0.4125 0.40625 1
-0.888889 -0.75 0.416667 0.40625 1
-0.844444 -0.75 0.420833 0.40625 1
-0.8 -0.75 0.425 0.40625 1
