4
91 91
1.41335 0.074755 0.75 0.5 1
1.36414 0.138063 0.75 0.522222 0.999448
1.31298 0.19813 0.75 0.544444 1
1.26004 0.255083 0.75 0.566667 0.999767
1.20537 0.309007 0.75 0.588889 0.999672
1.14913 0.359911 0.75 0.611111 0.999892
1.09139 0.407871 0.75 0.633333 1
1.03229 0.452915 0.75 0.655556 1
0.971832 0.495121 0.75 0.677778 0.999255
0.910113 0.534465 0.75 0.7 0.999903
0.847279 0.570967 0.75 0.722222 0.999916
0.783391 0.604636 0.75 0.744444 1
0.718532 0.635511 0.75 0.766667 0.999702
0.65281 0.663542 0.75 0.788889 1
0.586225 0.688807 0.75 0.811111 1
0.518948 0.71125 0.75 0.833333 1
0.451077 0.730891 0.75 0.855556 0.999622
0.382579 0.747734 0.75 0.877778 0.999918
0.313688 0.761757 0.75 0.9 1
0.244344 0.772991 0.75 0.922222 1
0.174739 0.781417 0.75 0.944444 0.999969
0.104954 0.787021 0.75 0.966667 1
0.0349918 0.78985 0.75 0.988889 0.999288
-0.0349741 0.789839 0.25 0.988889 0.999991
-0.104922 0.787036 0.25 0.966667 0.999708
-0.174739 0.781412 0.25 0.944444 1
-0.244343 0.772992 0.25 0.922222 1
-0.313656 0.761757 0.25 0.9 1
-0.382614 0.747732 0.25 0.877778 0.999602
-0.451044 0.730881 0.25 0.855556 1
-0.518951 0.711241 0.25 0.833333 1
-0.586241 0.688818 0.25 0.811111 0.999162
-0.652777 0.663558 0.25 0.788889 1
-0.718564 0.63549 0.25 0.766667 1
-0.783421 0.60462 0.25 0.744444 1
-0.847316 0.570951 0.25 0.722222 0.999705
-0.910127 0.534469 0.25 0.7 0.999287
-0.971799 0.495116 0.25 0.677778 1
-1.03226 0.45292 0.25 0.655556 1
-1.0914 0.407854 0.25 0.633333 1
-1.14913 0.359894 0.25 0.611111 1
-1.20537 0.309005 0.25 0.588889 0.999875
-1.26002 0.255076 0.25 0.566667 1
-1.31299 0.198139 0.25 0.544444 0.999525
-1.36412 0.13805 0.25 0.522222 1
-1.41334 0.0747706 0.25 0.5 1
-1.46059 0.00810068 0.25 0.477778 0.99992
-1.50559 -0.062011 0.25 0.455556 1
-1.54829 -0.135851 0.25 0.433333 1
-1.58852 -0.213601 0.25 0.411111 0.999757
-1.62595 -0.295538 0.25 0.388889 1
-1.66044 -0.38202 0.25 0.366667 0.999683
-1.69156 -0.473508 0.25 0.344444 1
-1.71893 -0.570503 0.25 0.322222 1
-1.74201 -0.673741 0.25 0.3 1
-1.76007 -0.784068 0.25 0.277778 1
-1.77205 -0.902579 0.25 0.255556 1
-1.77661 -1.0305 0.25 0.233333 1
-1.77175 -1.16943 0.25 0.211111 1
-1.75465 -1.32133 0.25 0.188889 1
-1.72121 -1.48827 0.25 0.166667 1
-1.66535 -1.67237 0.25 0.144444 1
-1.57849 -1.87484 0.25 0.122222 1
-1.44839 -2.09475 0.25 0.1 0.999727
-1.25916 -2.3255 0.25 0.0777778 1
-0.994468 -2.55052 0.25 0.0555556 0.999968
-0.645385 -2.73854 0.25 0.0333333 1
-0.224931 -2.84852 0.25 0.0111111 1
0.224678 -2.84856 0.75 0.0111111 0.999956
0.645393 -2.73856 0.75 0.0333333 0.999833
0.994626 -2.55038 0.75 0.0555556 1
1.25913 -2.32562 0.75 0.0777778 0.999964
1.44828 -2.09477 0.75 0.1 1
1.57848 -1.87497 0.75 0.122222 0.999826
1.66543 -1.67235 0.75 0.144444 0.999671
1.72119 -1.48828 0.75 0.166667 1
1.75465 -1.32135 0.75 0.188889 1
1.77175 -1.16943 0.75 0.211111 1
1.77661 -1.03046 0.75 0.233333 1
1.77205 -0.902553 0.75 0.255556 1
1.76006 -0.78407 0.75 0.277778 1
1.74203 -0.673731 0.75 0.3 1
1.71897 -0.570531 0.75 0.322222 0.999729
1.69154 -0.473474 0.75 0.344444 1
1.66042 -0.382026 0.75 0.366667 1
1.62594 -0.29553 0.75 0.388889 1
1.58849 -0.213597 0.75 0.411111 1
1.5483 -0.135827 0.75 0.433333 0.999981
1.5056 -0.0620032 0.75 0.455556 0.999738
1.46059 0.0081084 0.75 0.477778 0.999526
1.41338 0.0747819 0.75 0.5 0.999191
1.40395 0.0680142 0.747222 0.5 1
1.35534 0.131125 0.747215 0.522219 1
1.30473 0.191053 0.747195 0.544438 1
1.25236 0.247819 0.74716 0.566656 1
1.19822 0.301616 0.74711 0.588875 1
1.14247 0.352377 0.747044 0.611093 1
1.08521 0.400244 0.746959 0.633312 1
1.02655 0.445232 0.746854 0.65553 1
0.966542 0.487315 0.746725 0.677747 1
0.905242 0.526598 0.746567 0.699965 1
0.842823 0.563038 0.746374 0.722182 1
0.779332 0.59666 0.746139 0.744398 1
0.714854 0.62747 0.745849 0.766613 1
0.64948 0.65547 0.745489 0.788827 1
0.583297 0.680694 0.745034 0.811039 1
0.516418 0.703093 0.744446 0.833249 1
0.448852 0.722693 0.743666 0.855456 1
0.38075 0.739517 0.742589 0.877658 1
0.312161 0.753548 0.74102 0.899851 1
0.243198 0.764743 0.738537 0.922028 1
0.173903 0.773165 0.734055 0.94417 1
0.104455 0.778769 0.723666 0.966209 1
0.0348239 0.781561 0.676189 0.987578 1
-0.0348084 0.781577 0.323811 0.987578 1
-0.104422 0.778766 0.276334 0.966209 1
-0.173912 0.773177 0.265945 0.94417 1
-0.243199 0.764742 0.261463 0.922028 1
-0.31217 0.753533 0.25898 0.899851 1
-0.380714 0.739522 0.257411 0.877658 1
-0.448833 0.7227 0.256334 0.855456 1
-0.516415 0.703084 0.255554 0.833249 1
-0.583323 0.680669 0.254966 0.811039 1
-0.649482 0.65547 0.254511 0.788827 1
-0.714856 0.627469 0.254151 0.766613 1
-0.779335 0.596661 0.253861 0.744398 1
-0.842826 0.563016 0.253626 0.722182 1
-0.905253 0.526603 0.253433 0.699965 1
-0.966506 0.487331 0.253275 0.677747 1
-1.02653 0.445227 0.253146 0.65553 1
-1.08522 0.400264 0.253041 0.633312 1
-1.14247 0.352384 0.252956 0.611093 1
-1.19821 0.301592 0.25289 0.588875 1
-1.25233 0.24783 0.25284 0.566656 1
-1.30474 0.191023 0.252805 0.544438 1
-1.35534 0.131118 0.252785 0.522219 1
-1.40397 0.068037 0.252778 0.5 1
-1.4505 0.00159489 0.252785 0.477781 1
-1.49483 -0.0682581 0.252805 0.455562 1
-1.53681 -0.141767 0.25284 0.433344 1
-1.5762 -0.219158 0.25289 0.411125 1
-1.61282 -0.300712 0.252956 0.388907 1
-1.64637 -0.386671 0.253041 0.366688 1
-1.67651 -0.477584 0.253146 0.34447 1
-1.70281 -0.573926 0.253275 0.322253 1
-1.72473 -0.676353 0.253433 0.300035 1
-1.7415 -0.785722 0.253626 0.277818 1
-1.75213 -0.902924 0.253861 0.255602 1
-1.75519 -1.02938 0.254151 0.233387 1
-1.74876 -1.16647 0.254511 0.211173 1
-1.72999 -1.31594 0.254966 0.188961 1
-1.69489 -1.47986 0.255554 0.166751 1
-1.63754 -1.66016 0.256334 0.144544 1
-1.54958 -1.85771 0.257411 0.122342 1
-1.41923 -2.0715 0.25898 0.100149 1
-1.23159 -2.29502 0.261463 0.077972 1
-0.970779 -2.51205 0.265945 0.0558298 1
-0.629019 -2.69291 0.276334 0.0337915 1
-0.219013 -2.79838 0.323811 0.0124221 1
0.219026 -2.79843 0.676189 0.0124221 1
0.629041 -2.69295 0.723666 0.0337915 1
0.970781 -2.51204 0.734055 0.0558298 1
1.23154 -2.295 0.738537 0.077972 1
1.41923 -2.07151 0.74102 0.100149 1
1.54965 -1.85771 0.742589 0.122342 1
1.63757 -1.66008 0.743666 0.144544 1
1.69489 -1.47986 0.744446 0.166751 1
1.73 -1.31599 0.745034 0.188961 1
1.74876 -1.16647 0.745489 0.211173 1
1.75519 -1.02936 0.745849 0.233387 1
1.75214 -0.902922 0.746139 0.255602 1
1.74151 -0.785679 0.746374 0.277818 1
1.72474 -0.676342 0.746567 0.300035 1
1.70281 -0.573932 0.746725 0.322253 1
1.6765 -0.477593 0.746854 0.34447 1
1.64636 -0.386679 0.746959 0.366688 1
1.61282 -0.300713 0.747044 0.388907 1
1.57621 -0.21918 0.74711 0.411125 1
1.5368 -0.141792 0.74716 0.433344 1
1.49485 -0.0682868 0.747195 0.455562 1
1.4505 0.00162701 0.747215 0.477781 1
1.40394 0.0680483 0.747222 0.5 1
1.3943 0.0614557 0.744444 0.5 1
1.34628 0.12433 0.744431 0.522209 1
1.29632 0.184014 0.74439 0.544417 1
1.24445 0.240674 0.74432 0.566625 1
1.19086 0.294272 0.744221 0.588833 1
1.13563 0.344943 0.744088 0.611041 1
1.07885 0.392679 0.743919 0.633247 1
1.02064 0.437553 0.743709 0.655452 1
0.961066 0.47954 0.74345 0.677657 1
0.900231 0.518722 0.743134 0.699859 1
0.838229 0.555092 0.74275 0.72206 1
0.775144 0.588645 0.74228 0.744257 1
0.711067 0.619414 0.741702 0.766451 1
0.646097 0.64738 0.740982 0.788641 1
0.580277 0.672544 0.740074 0.810824 1
0.513731 0.694903 0.738902 0.832998 1
0.446541 0.714483 0.737348 0.855158 1
0.37879 0.731278 0.735206 0.877299 1
0.310567 0.745266 0.732091 0.899405 1
0.241956 0.75645 0.727184 0.921448 1
0.173035 0.764856 0.718415 0.943355 1
0.103934 0.770462 0.698685 0.96487 1
0.0346667 0.773248 0.624952 0.984288 1
-0.0346376 0.773265 0.375048 0.984288 1
-0.103901 0.770449 0.301315 0.96487 1
-0.173036 0.764853 0.281585 0.943355 1
-0.241949 0.756462 0.272816 0.921448 1
-0.310565 0.745266 0.267909 0.899405 1
-0.37879 0.731279 0.264794 0.877299 1
-0.446549 0.714475 0.262652 0.855158 1
-0.513736 0.694913 0.261098 0.832998 1
-0.580272 0.672529 0.259926 0.810824 1
-0.646078 0.647363 0.259018 0.788641 1
-0.711064 0.619405 0.258298 0.766451 1
-0.775143 0.588659 0.25772 0.744257 1
-0.838231 0.555105 0.25725 0.72206 1
-0.900231 0.518732 0.256866 0.699859 1
-0.961059 0.479556 0.25655 0.677657 1
-1.02063 0.437546 0.256291 0.655452 1
-1.07885 0.392674 0.256081 0.633247 1
-1.13562 0.344931 0.255912 0.611041 1
-1.19086 0.294285 0.255779 0.588833 1
-1.24448 0.240641 0.25568 0.566625 1
-1.29629 0.184025 0.25561 0.544417 1
-1.34628 0.124332 0.255569 0.522209 1
-1.39429 0.0614408 0.255556 0.5 1
-1.4402 -0.00471597 0.255569 0.477791 1
-1.48386 -0.0743513 0.25561 0.455583 1
-1.52509 -0.147534 0.25568 0.433375 1
-1.56367 -0.224553 0.255779 0.411167 1
-1.5994 -0.305592 0.255912 0.388959 1
-1.63202 -0.391087 0.256081 0.366753 1
-1.66116 -0.481372 0.256291 0.344548 1
-1.68638 -0.576987 0.25655 0.322343 1
-1.70711 -0.67859 0.256866 0.300141 1
-1.72258 -0.78687 0.25725 0.27794 1
-1.73181 -0.902798 0.25772 0.255743 1
-1.73335 -1.02765 0.258298 0.233549 1
-1.72529 -1.16274 0.259018 0.211359 1
-1.70485 -1.30976 0.259926 0.189176 1
-1.66803 -1.47055 0.261098 0.167002 1
-1.60915 -1.64675 0.262652 0.144842 1
-1.51999 -1.83927 0.264794 0.122701 1
