2 
65 49
-1 -1 -1001 -1001 -1
-0.96875 -1 -1001 -1001 -1
-0.9375 -1 -1001 -1001 -1
-0.90625 -1 -1001 -1001 -1
-0.875 -1 -1001 -1001 -1
-0.84375 -1 -1001 -1001 -1
-0.8125 -1 -1001 -1001 -1
-0.78125 -1 -1001 -1001 -1
-0.75 -1 -1001 -1001 -1
-0.71875 -1 -1001 -1001 -1
-0.6875 -1 -1001 -1001 -1
-0.65625 -1 -1001 -1001 -1
-0.625 -1 -1001 -1001 -1
-0.59375 -1 -1001 -1001 -1
-0.5625 -1 -1001 -1001 -1
-0.53125 -1 -1001 -1001 -1
-0.5 -1 -1001 -1001 -1
-0.46875 -1 -1001 -1001 -1
-0.4375 -1 -1001 -1001 -1
-0.40625 -1 -1001 -1001 -1
-0.375 -1 -1001 -1001 -1
-0.34375 -1 -1001 -1001 -1
-0.3125 -1 -1001 -1001 -1
-0.28125 -1 -1001 -1001 -1
-0.25 -1 -1001 -1001 -1
-0.21875 -1 -1001 -1001 -1
-0.1875 -1 -1001 -1001 -1
-0.15625 -1 -1001 -1001 -1
-0.125 -1 -1001 -1001 -1
-0.09375 -1 -1001 -1001 -1
-0.0625 -1 -1001 -1001 -1
-0.03125 -1 -1001 -1001 -1
0 -1 -1001 -1001 -1
0.03125 -1 -1001 -1001 -1
0.0625 -1 -1001 -1001 -1
0.09375 -1 -1001 -1001 -1
0.125 -1 -1001 -1001 -1
0.15625 -1 -1001 -1001 -1
0.1875 -1 -1001 -1001 -1
0.21875 -1 -1001 -1001 -1
0.25 -1 -1001 -1001 -1
0.28125 -1 -1001 -1001 -1
0.3125 -1 -1001 -1001 -1
0.34375 -1 -1001 -1001 -1
0.375 -1 -1001 -1001 -1
0.40625 -1 -1001 -1001 -1
0.4375 -1 -1001 -1001 -1
0.46875 -1 -1001 -1001 -1
0.5 -1 -1001 -1001 -1
0.53125 -1 -1001 -1001 -1
0.5625 -1 -1001 -1001 -1
0.59375 -1 -1001 -1001 -1
0.625 -1 -1001 -1001 -1
0.65625 -1 -1001 -1001 -1
0.6875 -1 -1001 -1001 -1
0.71875 -1 -1001 -1001 -1
0.75 -1 -1001 -1001 -1
0.78125 -1 -1001 -1001 -1
0.8125 -1 -1001 -1001 -1
0.84375 -1 -1001 -1001 -1
0.875 -1 -1001 -1001 -1
0.90625 -1 -1001 -1001 -1
0.9375 -1 -1001 -1001 -1
0.96875 -1 -1001 -1001 -1
1 -1 -1001 -1001 -1
-1 -0.9583333333333334 -1001 -1001 -1
-0.96875 -0.9583333333333334 0.23359375 0.115 1
-0.9375 -0.9583333333333334 0.24140625 0.1125 1
-0.90625 -0.9583333333333334 0.24921875 0.115 1
-0.875 -0.9583333333333334 0.25703125 0.1125 1
-0.84375 -0.9583333333333334 0.26484375 0.1125 1
-0.8125 -0.9583333333333334 0.27265625 0.1125 1
-0.78125 -0.9583333333333334 0.28046875 0.11125 1
-0.75 -0.9583333333333334 0.2875 0.11125 1
-0.71875 -0.9583333333333334 0.29609375 0.11125 1
-0.6875 -0.9583333333333334 0.30390625 0.11125 1
-0.65625 -0.9583333333333334 0.3109375 0.11 1
-0.625 -0.9583333333333334 0.31875 0.11 1
-0.59375 -0.9583333333333334 0.32734375 0.11125 1
-0.5625 -0.9583333333333334 0.33515625 0.11 1
-0.53125 -0.9583333333333334 0.3421875 0.11 1
-0.5 -0.9583333333333334 0.35078125 0.10875 1
-0.46875 -0.9583333333333334 0.35859375 0.10875 1
-0.4375 -0.9583333333333334 0.3671875 0.10875 1
-0.40625 -0.9583333333333334 0.375 0.10875 1
-0.375 -0.9583333333333334 0.38125 0.10875 1
-0.34375 -0.9583333333333334 0.38984375 0.10875 1
-0.3125 -0.9583333333333334 0.3984375 0.10875 1
